,x00,x01,x02,u00,u01,A000,A001,A002,B000,B001,A010,A011,A012,B010,B011,A020,A021,A022,B020,B021,gain000,gain001,gain002,gain010,gain011,gain012,x10,x11,x12,u10,u11,A100,A101,A102,B100,B101,A110,A111,A112,B110,B111,A120,A121,A122,B120,B121,gain100,gain101,gain102,gain110,gain111,gain112,x20,x21,x22,u20,u21,A200,A201,A202,B200,B201,A210,A211,A212,B210,B211,A220,A221,A222,B220,B221,gain200,gain201,gain202,gain210,gain211,gain212,x30,x31,x32,u30,u31,A300,A301,A302,B300,B301,A310,A311,A312,B310,B311,A320,A321,A322,B320,B321,gain300,gain301,gain302,gain310,gain311,gain312
26,-17.040774754534144,-4.394936299537148,-2.6676878732236444,0.06996367267626513,-0.9469945789284657,1.0,0.0,0.008142191224466154,-0.4814860959635121,0.0013709560122203619,0.0,1.0,-0.03368653561616395,-0.11637741292029623,-0.008582268809742515,0.0,0.0,1.0,0.0,0.49999999999999994,0.880388163624177,0.4924520479115199,-0.015388911384834938,0.008026783268760902,0.018377244939429202,-0.20624071993386903,-15.817429372102948,-4.168651689896665,4.74859561282483,0.21598378306842644,-0.21290111767738573,1.0,0.0,0.10792528333144975,-0.008504896152306821,0.026973173286441922,0.0,1.0,-0.001836919645579331,-0.49969160553715103,-0.0009379260035218306,0.0,0.0,1.0,0.0,0.49999999999999994,-0.06788490351129739,0.7862656400877303,-0.04546201077285709,-0.7215106023958718,0.05413440202946778,-0.6022080461019668,-15.333982962516618,-3.5923434783468755,-1.5541368805355877,0.5661308317922389,0.31421146329086047,1.0,0.0,0.28149369231045157,0.0474854003083176,0.07019744538991295,0.0,1.0,0.026882949174535285,-0.4972237449412671,0.008563414923729383,0.0,0.0,1.0,0.0,0.49999999999999994,-0.04797414978650592,0.7798812118295706,0.0856696481975092,-0.8036603854277895,-0.1620542069247598,-1.0134478336655135,-13.606859858613133,-3.8160412376850603,-1.7151139284153658,0.52366746987007,-0.6351212331471057,1.0,0.0,0.24885057864798882,-0.14861339874042706,0.06118290504990327,0.0,1.0,-0.07782400250719126,-0.47520725071911096,-0.022748703264427524,0.0,0.0,1.0,0.0,0.49999999999999994,0.10263185917566345,0.8302083798504262,-0.21849155638699447,-0.7729097001411497,0.4570264728965937,-0.9138410268789757
27,-17.074461290150307,-4.403078490761614,-3.1411851626878775,0.0035609415731815,-0.9527768908288526,1.0,0.0,-0.00041544672963071027,-0.4813575302187385,-0.00013788485250101857,0.0,1.0,-0.0017140860409198763,0.11666766249678513,-0.00042027524113407095,0.0,0.0,1.0,0.0,0.49999999999999994,1.0080343267047718,0.03466336757115962,-0.018757305932103903,0.016534073429154954,-0.011436868857799931,-0.22962035150116267,-15.819266291748528,-4.2765769732281145,4.642145053986137,0.20793652633335583,-0.19531567758002663,1.0,0.0,0.10319107084207554,-0.05937223676939116,0.02574753228921952,0.0,1.0,-0.012345656674468741,-0.49626235785358663,-0.003506306528721836,0.0,0.0,1.0,0.0,0.49999999999999994,0.06813887196302143,0.7793080579555094,0.0030189380806111116,-0.7504646008496214,0.08610466640470542,-0.6402452477279444,-15.307100013342083,-3.873837170657327,-1.3970311488901574,0.66646317485186,0.18738079865679844,1.0,0.0,0.32503650599381745,0.10937261429980197,0.08097456994805911,0.0,1.0,0.07289281976809397,-0.48770362453419247,0.01949207157652028,0.0,0.0,1.0,0.0,0.49999999999999994,-0.13642328676916665,0.7711270304709726,0.07839359534278813,-0.8849472869405273,-0.2748314712520725,-1.0699909410172448,-13.684683861120323,-4.064891816333049,-2.0326745449889185,0.5525719763050787,-0.5270814932222992,1.0,0.0,0.22835310843102496,-0.2788862990619759,0.05539607654057517,0.0,1.0,-0.15410475343708518,-0.4132549572237982,-0.04103369867927126,0.0,0.0,1.0,0.0,0.49999999999999994,0.3185876037465378,0.7551637173195953,-0.14957440137684508,-0.7598064005072299,0.6732249029193862,-0.8909004207124717
28,-17.076175376191227,-4.402663044031984,-3.6175736081023038,0.015013913188076029,-0.9544699216431092,1.0,0.0,-0.004872952073938911,-0.3741111408168663,-0.001329926317320883,0.0,1.0,-0.005616872190916518,0.32456242505844407,-0.0013073221759789225,0.0,0.0,1.0,0.0,0.49999999999999994,0.9119846439586837,-0.4283259319915569,-0.037453622090557095,0.033002219612038405,-0.01852994129599979,-0.25979486851929867,-15.831611948422998,-4.37976804407019,4.544487215196123,0.3222010150592862,-0.08717965628526592,1.0,0.0,0.15819807701733637,-0.09427304815528169,0.039494351110987376,0.0,1.0,-0.03037487180836473,-0.4909918641573098,-0.007881044076301006,0.0,0.0,1.0,0.0,0.49999999999999994,0.20447486325126052,0.766735804841882,0.07819486890146635,-0.7701717642018063,0.0733313498923379,-0.6782216983653484,-15.234207193573988,-4.198873676651145,-1.3033407495617582,0.6450833927736078,0.12359611761034636,1.0,0.0,0.30824321646375946,0.14695056613874424,0.07681671370735112,0.0,1.0,0.09479536977478357,-0.47783467985190786,0.02449254379039781,0.0,0.0,1.0,0.0,0.49999999999999994,-0.16475773499406773,0.772636061020112,0.09449642411820049,-0.9202626804719509,-0.37151044653635173,-0.9916140077125851,-13.838788614557409,-4.293244924764075,-2.296215291600068,0.49369686998931506,-0.33527593358619395,1.0,0.0,0.17013846817763628,-0.3614572737493439,0.041288156986341626,0.0,1.0,-0.17845032468492208,-0.3446213223537726,-0.04580098363168355,0.0,0.0,1.0,0.0,0.49999999999999994,0.5323233776020087,0.5755184673751168,-0.01987124730213699,-0.6296533874853062,0.6843531704519303,-0.6877578217971408
29,-17.081792248382143,-4.397790091958045,-4.094808568923859,0.045302414573901446,-0.9560866333502707,1.0,0.0,-0.020848003038239853,-0.18303962773031715,-0.005377164440818599,0.0,1.0,-0.008292137098891414,0.46019628830667925,-0.0016577815012071761,0.0,0.0,1.0,0.0,0.49999999999999994,0.6127292909977486,-0.788096985198195,-0.06423239530970677,0.048056152245279954,-0.048215695384302884,-0.29962644924951387,-15.861986820231362,-4.537966121087526,4.500897387053491,0.46513346906270514,0.13603881233929221,1.0,0.0,0.2288693093047336,-0.08825877515050898,0.05733367483206697,0.0,1.0,-0.04105211026098152,-0.4920508295520645,-0.00961437946551029,0.0,0.0,1.0,0.0,0.49999999999999994,0.28888837794714783,0.784397739280632,0.1522333949853313,-0.6915110178222071,-0.014527089298879909,-0.6293358888596429,-15.139411823799206,-4.507116893114905,-1.241542690756585,0.5286600731605315,0.13829877517611602,1.0,0.0,0.24697813679603225,0.1778918365911793,0.06147357142883525,0.0,1.0,0.09404431134695415,-0.46717758600437287,0.024222677285550297,0.0,0.0,1.0,0.0,0.49999999999999994,-0.16111415359304146,0.7909026636627375,0.11799787240089493,-0.844666434849776,-0.4307090317419969,-0.7989526528117971,-14.01723893924233,-4.463383392941711,-2.4638532583931654,0.34177590886350895,-0.09762285099983883,1.0,0.0,0.10386169816106258,-0.39699152713899155,0.025689472929633222,0.0,1.0,-0.13568213999904125,-0.3038882948374826,-0.03413176989693076,0.0,0.0,1.0,0.0,0.49999999999999994,0.706250665856127,0.38553819086673047,0.07521369480736584,-0.44519448164575776,0.4760576797428228,-0.4565486243662551
30,-17.090084385481035,-4.376942088919805,-4.572851885598994,0.03651917903467118,-0.9580125943288742,1.0,0.0,-0.017995562690829078,0.04942503913258099,-0.0044628668318384725,0.0,1.0,0.0018049618528783542,0.49277018724172716,0.0008104000131486409,0.0,0.0,1.0,0.0,0.49999999999999994,0.1723572987221999,-0.9493399746589755,-0.10364818911096095,0.05913377590071227,-0.10933644816790629,-0.355309756735987,-15.903038930492343,-4.766835430392259,4.568916793223137,0.455565990917255,0.42769769950040915,1.0,0.0,0.22719755187276358,-0.01823503376097011,0.05687340867509485,0.0,1.0,-0.008307261224725948,-0.4987149093709011,-5.2402814322910106e-05,0.0,0.0,1.0,0.0,0.49999999999999994,0.24017550435712115,0.8519143612663762,0.17980057593753263,-0.498568764376393,-0.1417216922098986,-0.5156862748307098,-15.045367512452252,-4.754095029910937,-1.172393303168527,0.39069376224526076,0.19952208233224397,1.0,0.0,0.17597213282273236,0.2166198122010228,0.04364124249385648,0.0,1.0,0.08463200940567943,-0.4504093738570227,0.021889467459031992,0.0,0.0,1.0,0.0,0.49999999999999994,-0.18035053527849002,0.8084019862608134,0.12184498074615738,-0.6701733581370147,-0.43866777263742257,-0.605708375790796,-14.152921079241372,-4.567245091102773,-2.512664683893085,0.20143329063157012,0.1425030388498737,1.0,0.0,0.06209961269738147,-0.3935127915184894,0.015760230839544156,0.0,1.0,-0.07926657650118434,-0.30828872676743513,-0.01963228197026337,0.0,0.0,1.0,0.0,0.49999999999999994,0.7922874273135003,0.3310919242731304,0.10692907563982569,-0.337329243651758,0.2749708112498187,-0.36165438568893155
31,-17.088279423628155,-4.358946526228976,-5.051858182763431,0.030919194092380687,-0.9590063466691419,1.0,0.0,-0.012814618261205262,0.27107658070644153,-0.0030362017776671977,0.0,1.0,0.008381469412761364,0.41445511881446884,0.002351389709728288,0.0,0.0,1.0,0.0,0.49999999999999994,-0.3003132532863239,-0.8468669957232889,-0.15457074701527135,0.06393172489936311,-0.22697385136906575,-0.4418834493863219,-15.911346191717069,-4.994032982265023,4.782765642973342,0.28534083717064324,0.6790535637460205,1.0,0.0,0.13791242166533738,0.11834950076270978,0.034000365921570144,0.0,1.0,0.03376994562635929,-0.48332521567132436,0.010393517402525995,0.0,0.0,1.0,0.0,0.49999999999999994,0.0055485796901793,0.8968300090051599,0.17905233780449764,-0.3156524254820988,-0.2500754867490041,-0.4708668131866244,-14.960735503046573,-4.930067162733669,-1.072632262002405,0.26959215543651716,0.2589318812925071,1.0,0.0,0.1139191657254666,0.26663296700454236,0.028092029345080972,0.0,1.0,0.07188215628518833,-0.4225611295737126,0.018585066175831555,0.0,0.0,1.0,0.0,0.49999999999999994,-0.26065570348554373,0.7913621307948704,0.10466478725179414,-0.49009484929564356,-0.41839494191888116,-0.4928112415899704,-14.232187655742557,-4.629344703800155,-2.441413164468148,0.11548898230482545,0.34953448757785927,1.0,0.0,0.04086778015069648,-0.3523384492923209,0.010513257042941542,0.0,1.0,-0.04069120893563048,-0.3538673502449671,-0.009875204443032515,0.0,0.0,1.0,0.0,0.49999999999999994,0.7790778428301048,0.42262826018694666,0.12552478748335782,-0.3291730501481176,0.15972591620466206,-0.3625772849186008
32,-17.079897954215394,-4.346131907967771,-5.531361356098002,0.09539267983669274,-0.9546779224736701,1.0,0.0,-0.023194212385014627,0.4314841837763661,-0.0049799230315793995,0.0,1.0,0.04116043259757558,0.24314457277772158,0.010751412328833724,0.0,0.0,1.0,0.0,0.49999999999999994,-0.6552219986545218,-0.5064966094471707,-0.19274020160463728,0.0021456189405222054,-0.3975139910623766,-0.586517183544862,-15.87757624609071,-5.13194540393036,5.122292424846352,0.14020017147348549,0.8066366229973895,1.0,0.0,0.05700688644482296,0.28513464580993453,0.01357993518536556,0.0,1.0,0.039975926235584366,-0.40661067561963754,0.010951969430580608,0.0,0.0,1.0,0.0,0.49999999999999994,-0.33789934879327277,0.7972183623523488,0.18751428780681534,-0.22922384829058323,-0.38601000334197083,-0.5323063091445946,-14.888853346761385,-5.043986328459136,-0.9431663213561514,0.17331650784403355,0.28703534597215924,1.0,0.0,0.06625710738581642,0.32159894207113227,0.01623096663463372,0.0,1.0,0.055738405566104286,-0.38228965151686983,0.014330812411074905,0.0,0.0,1.0,0.0,0.49999999999999994,-0.3864416897683007,0.7198197859703532,0.08231828826180793,-0.37050155681381136,-0.4109365321568678,-0.4631573928522531,-14.272878864678187,-4.670212483950851,-2.266645920679218,0.0856698878503849,0.4988055378561464,1.0,0.0,0.03594294080175869,-0.26959954806069386,0.009225749326426929,0.0,1.0,-0.0230965630468741,-0.4195516266407392,-0.005400630057790939,0.0,0.0,1.0,0.0,0.49999999999999994,0.6574301716625359,0.5887180166713408,0.15138464638023777,-0.39701268532716705,0.07978180264894648,-0.41297824723532145
33,-17.03873752161782,-4.322937695582756,-6.008700317334837,0.32445186657411357,-0.9273290751073507,1.0,0.0,-0.006855593764029055,0.4950904846723781,0.001389378121918132,0.0,1.0,0.16063303187503564,0.021129771378470562,0.040290701484295616,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7922539839527927,-0.07818145965180834,-0.18708226675935488,-0.16766008495080653,-0.5310691701644424,-0.8007913491404648,-15.837600319855126,-5.188952290375183,5.525610736345047,0.18346885620103562,0.7949386167962198,1.0,0.0,0.048318754640529274,0.42115396572054625,0.010800036824496376,0.0,1.0,0.07726863637527878,-0.263362162064084,0.020117369709302724,0.0,0.0,1.0,0.0,0.49999999999999994,-0.6253581315998241,0.5373749102137166,0.17824536313270448,-0.15619073204243758,-0.5821142082793849,-0.6829397911430706,-14.83311494119528,-5.110243435844952,-0.7996486483700718,0.11369034874761506,0.271863716419693,1.0,0.0,0.03795031725293424,0.37173928649454974,0.009248208045252507,0.0,1.0,0.042263169124754946,-0.3338042117997315,0.010780736303353824,0.0,0.0,1.0,0.0,0.49999999999999994,-0.5142247682383908,0.6064196864544242,0.06271860205431556,-0.3175381741995589,-0.44374993141269853,-0.49671135961624013,-14.295975427725061,-4.70615542475261,-2.017243151751145,0.12017151508409524,0.5816311261906214,1.0,0.0,0.05718177746944385,-0.14773482029962007,0.014510568794125867,0.0,1.0,-0.017753517186081893,-0.4758347053328603,-0.003745491404471892,0.0,0.0,1.0,0.0,0.49999999999999994,0.43761770668139977,0.7436082852600076,0.17717135843535473,-0.5026440617765047,-0.025179971985506373,-0.5005664010117236
34,-16.878104489742782,-4.316082101818727,-6.472364854888512,0.6830737368989939,-0.8242001261208517,1.0,0.0,0.130571342493793,0.4582003379489086,0.038016989050464134,0.0,1.0,0.31298461709114284,-0.19115263175913993,0.07600415773552861,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7399175848605476,0.2794235086103519,-0.1316864950792364,-0.3800443103383762,-0.5544233364191229,-1.0200850585335623,-15.760331683479848,-5.237271045015713,5.923080044743156,0.39911075511567085,0.6380836335097791,1.0,0.0,0.03959154289840216,0.48790150179776876,0.007309312903512935,0.0,1.0,0.1947267368045773,-0.09919938861814856,0.04920798887595937,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7604156741827554,0.2316242406167475,0.1176073797426432,-0.03588328640720786,-0.7525464200689373,-0.866595991552742,-14.790851772070525,-5.148193753097886,-0.6637167901602252,0.11464717599203156,0.21384106692593105,1.0,0.0,0.032835225735640954,0.4095553871189218,0.007999623687851643,0.0,1.0,0.04695436854550764,-0.28640239457728234,0.011884873790237897,0.0,0.0,1.0,0.0,0.49999999999999994,-0.6097311098025822,0.4894210225224298,0.044612333298148434,-0.3068291064472333,-0.514761302091348,-0.581135047011734,-14.313728944911142,-4.763337202222053,-1.7264275886558345,0.22041991323325266,0.6024672372492106,1.0,0.0,0.10979267013954742,-0.0024977541323387142,0.0274550777483822,0.0,1.0,-0.0005505547491280976,-0.49810685672198174,0.0012404091673403465,0.0,0.0,1.0,0.0,0.49999999999999994,0.16776532468802677,0.8267482802577378,0.19015704189360547,-0.588791754636652,-0.18120060482626016,-0.6115907926635843
35,-16.56511987265164,-4.4466534443125205,-6.884464917948938,0.878362740447644,-0.5423909773905968,1.0,0.0,0.29421750598799096,0.3691522722707769,0.0772183291479202,0.0,1.0,0.3242496015142344,-0.33496127788622676,0.07773780412314833,0.0,0.0,1.0,0.0,0.49999999999999994,-0.6004442024498867,0.5017980213177006,-0.03741501276374427,-0.5174562265447494,-0.5132912926593715,-1.124694960179331,-15.56560494667527,-5.276862587914115,6.242121861498046,0.5980265096471921,0.34990076315603214,1.0,0.0,-0.013855064397976673,0.49882501777289656,-0.00563832999785153,0.0,1.0,0.29831058430342383,0.023167976961674355,0.07447664824193864,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7791779107479032,-0.01154473042261144,0.021734648435978655,0.059705403946765497,-0.822583605973406,-0.9514975921003671,-14.743897403525017,-5.1810289788335275,-0.5567962566972597,0.19434279967919962,0.13020495259447917,1.0,0.0,0.04863148404797851,0.43277461721895033,0.011929723099492038,0.0,1.0,0.08410663074042476,-0.25023558438107396,0.021158575602513816,0.0,0.0,1.0,0.0,0.49999999999999994,-0.6642177894318244,0.4047712637947436,0.029315659348436076,-0.3153753958961449,-0.6030865681000953,-0.7050477199104728,-14.314279499660271,-4.8731298723616,-1.4251939700312293,0.33736295516475656,0.5704440443224128,1.0,0.0,0.16117665368293455,0.14163894943033722,0.03972629083743617,0.0,1.0,0.047783734546250074,-0.47775445174240116,0.01386139301962056,0.0,0.0,1.0,0.0,0.49999999999999994,-0.0937801852171147,0.8249169662664623,0.18526245444252407,-0.611475379382993,-0.3658735106192715,-0.7114429178076607
