,x00,x01,x02,u00,u01,A000,A001,A002,B000,B001,A010,A011,A012,B010,B011,A020,A021,A022,B020,B021,gain000,gain001,gain002,gain010,gain011,gain012,x10,x11,x12,u10,u11,A100,A101,A102,B100,B101,A110,A111,A112,B110,B111,A120,A121,A122,B120,B121,gain100,gain101,gain102,gain110,gain111,gain112,x20,x21,x22,u20,u21,A200,A201,A202,B200,B201,A210,A211,A212,B210,B211,A220,A221,A222,B220,B221,gain200,gain201,gain202,gain210,gain211,gain212,x30,x31,x32,u30,u31,A300,A301,A302,B300,B301,A310,A311,A312,B310,B311,A320,A321,A322,B320,B321,gain300,gain301,gain302,gain310,gain311,gain312,x40,x41,x42,u40,u41,A400,A401,A402,B400,B401,A410,A411,A412,B410,B411,A420,A421,A422,B420,B421,gain400,gain401,gain402,gain410,gain411,gain412
0,-1.6,0.0,0.0,1.0317946948009584,-2.0109365653739095,1.0,0.0,0.23831926359339478,0.42006389284010803,0.07773108185451869,0.0,1.0,0.43341969610986175,-0.2309754690484898,0.09837430622262577,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7119110831240001,0.3973861213051709,-0.26486156484556955,-0.5631874631873327,-0.3749856121065217,-1.080458980752507,-1.6,0.0,0.0,0.35977665791081204,-1.3126740787924946,1.0,0.0,0.05694839798609884,0.46489747411717874,0.018810902933002877,0.0,1.0,0.16725925950905682,-0.15828819556219303,0.04025752723187294,0.0,0.0,1.0,0.0,0.49999999999999994,-0.8105510345957488,0.1659071552860966,-0.19874600718937707,-0.4123598148209896,-0.5873393457015792,-0.8534889222540865,-1.6,0.0,0.0,0.5371774211087085,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.26858871055435424,0.0,0.06714717763858856,0.0,0.0,1.0,0.0,0.49999999999999994,-0.777020374344191,0.0,0.0,0.0,-0.8043561278974025,-0.8268518011221243,-1.6,0.0,0.0,0.3537408292679536,1.2914513298639858,1.0,0.0,-0.05515141544767613,0.46599893335531534,-0.018222718548304564,0.0,1.0,0.1648428491230911,0.1559091031753638,0.03972694112494643,0.0,0.0,1.0,0.0,0.49999999999999994,-0.8063357282824719,-0.16700758967550158,0.20820564650322831,0.41577281048573733,-0.5776327852958663,-0.8606233855097023,-1.6,0.0,0.0,1.0445376865419154,2.0181064650805576,1.0,0.0,-0.24197588462202987,0.41952298728591436,-0.07891108374299755,0.0,1.0,0.4382075705907824,0.2316583573189437,0.09938206124899732,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7070422271976985,-0.39300654038126265,0.266825727603575,0.57330524718533,-0.3876422261766961,-1.1016485804580702
1,-1.1665803038901383,-0.23831926359339475,-1.0054682826869548,1.048913491932319,-1.2360636777522536,1.0,0.0,0.49931344456713167,0.12475608287760132,0.12819796429959712,0.0,1.0,0.1308583385309426,-0.47602919440695846,0.019857259845942186,0.0,0.0,1.0,0.0,0.49999999999999994,-0.23548871172400518,0.7602394856542094,-0.024687411126886657,-0.8359591436537748,-0.18045927670338577,-1.1769330172895198,-1.4327407404909434,-0.05694839798609884,-0.6563370393962473,0.7351317132309029,-0.6483088001997777,1.0,0.0,0.26717396237573016,0.34019718124044235,0.07017129796079345,0.0,1.0,0.2500897366816104,-0.36343686113268187,0.05891388073546061,0.0,0.0,1.0,0.0,0.49999999999999994,-0.5471210535477791,0.5643917683740574,0.018784529613786943,-0.6073377101951145,-0.587114668531492,-0.9918683673776695,-1.3314112894456458,0.0,0.0,0.3678035938584131,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.18390179692920655,0.0,0.04597544923230164,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7770195555335969,0.0,0.0,0.0,-0.7396238516905191,-0.7448311554345646,-1.435157150876909,0.05515141544767613,0.6457256649319928,0.7398899480441663,0.6890772864845701,1.0,0.0,-0.2686451074885799,0.34015627748460686,-0.07077429534709037,0.0,1.0,0.25167821047498273,0.3630879270609359,0.05906296235323118,0.0,0.0,1.0,0.0,0.49999999999999994,-0.5530835203716306,-0.555880661101333,0.004923604326495573,0.6384445529396016,-0.5859105536296657,-1.0264168322665228,-1.1617924294092177,0.24197588462202982,1.0090532325402786,1.0644817903302735,1.118603506161239,1.0,0.0,-0.5045843713879438,0.13738055769007954,-0.12955396705715677,0.0,1.0,0.14623910200650728,0.4740187910883735,0.02480122363338768,0.0,0.0,1.0,0.0,0.49999999999999994,-0.25221695507991415,-0.7500470042648547,0.03490339825453571,0.8566306204194352,-0.2003050050062364,-1.1951366031049147
2,-1.0357219653591958,-0.7376327081605263,-1.6235001215630815,1.049656932434091,0.26028362254491105,1.0,0.0,0.52441811721269,0.006179035703014234,0.13106935919979687,0.0,1.0,0.006485867661426648,-0.49960906369340713,0.004465163450227765,0.0,0.0,1.0,0.0,0.49999999999999994,0.07963376525512014,0.8280767606577822,0.2106998080463243,-0.6425631303072891,-0.19993487650978525,-0.850483578460702,-1.182651003809333,-0.324122360361829,-0.9804914394961362,0.7294611719896461,0.19117087951938566,1.0,0.0,0.29285118976079616,0.29772086907327483,0.07234784556135977,0.0,1.0,0.21717581407996703,-0.4014623409797511,0.05546029972606906,0.0,0.0,1.0,0.0,0.49999999999999994,-0.3972328998250517,0.7158461372652896,0.16963926872212123,-0.4654534929534172,-0.5350185000387844,-0.801446580016884,-1.1475094925164393,0.0,0.0,0.2684039034366276,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.13420195171831378,0.0,0.033550487929578446,0.0,0.0,1.0,0.0,0.49999999999999994,-0.777017365732294,0.0,0.0,0.0,-0.7691517053758516,-0.7775347082544806,-1.1834789404019261,0.32379652293625605,0.9902643081742778,0.7866555473714165,-0.1037027909554402,1.0,0.0,-0.32315026719999224,0.28494830042094116,-0.08030328306099561,0.0,1.0,0.22415616124019033,0.410790044359044,0.0567371983209334,0.0,0.0,1.0,0.0,0.49999999999999994,-0.3759848691473817,-0.7190859205641992,-0.1577598935878377,0.5224525557240888,-0.531936093379202,-0.831818209110004,-1.0155533274027104,0.7465602560099736,1.568354985620898,1.0581163047157962,-0.12526199018797293,1.0,0.0,-0.5286703289714757,0.016872456065104485,-0.1321209925571975,0.0,1.0,0.01785302086308798,0.4996334775442983,0.00584288640757297,0.0,0.0,1.0,0.0,0.49999999999999994,0.07639408635887499,-0.8242498349154084,-0.1960632849365805,0.6510322826544302,-0.1928895939222206,-0.8320511164731289
3,-1.0292360976977692,-1.2620508253732163,-1.493358310290626,0.3416266810700843,0.9417207649332119,1.0,0.0,0.16102672104873209,0.1524793279120792,0.03923471484766818,0.0,1.0,0.05209100672640068,-0.47135288304866807,0.01618191004820415,0.0,0.0,1.0,0.0,0.49999999999999994,-0.1401325312738221,0.8460821501709519,0.24545492019913545,-0.37262900664954024,-0.37548248419566477,-0.6534505496173677,-0.965475189729366,-0.6169735501226252,-0.8849059997364433,0.2982312228220677,0.6579005467327368,1.0,0.0,0.09793030916857032,0.3740704087482379,0.022953520198107785,0.0,1.0,0.11155947542253768,-0.3283704108573434,0.029232121796391536,0.0,0.0,1.0,0.0,0.49999999999999994,-0.5276610601613627,0.6395049394220783,0.17864171693954764,-0.2698337437004478,-0.5694961121829147,-0.6874522452968356,-1.0133075407981256,0.0,0.0,0.504432846444477,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.2522164232222385,0.0,0.06305410580555962,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7770115094109612,0.0,0.0,0.0,-0.8113688560094168,-0.8559853839956635,-0.9593227791617358,0.6469467901362483,0.9384129126965577,0.32171130912681417,-0.5789440214566594,1.0,0.0,-0.1142801606192971,0.34939232438805434,-0.02721430779417558,0.0,1.0,0.11240346207774148,0.3552258107726311,0.029479233312275734,0.0,0.0,1.0,0.0,0.49999999999999994,-0.47327004119437627,-0.6802308857784559,-0.17341875114779887,0.30970242344295434,-0.537411760835798,-0.6625353656191033,-0.9977003065396225,1.2752305849814491,1.5057239905269115,0.24263861921779534,-0.858108741763981,1.0,0.0,-0.11571700431218036,0.13693103335977286,-0.028335290307459356,0.0,1.0,0.03322475686248116,0.4769109084333825,0.010374868343525356,0.0,0.0,1.0,0.0,0.49999999999999994,-0.09477451876537636,-0.846203914157691,-0.22242390886248492,0.36741808786918323,-0.333485212458706,-0.6084040006737754
4,-0.9771450909713686,-1.4230775464219485,-1.02249792782402,0.448601724727529,1.0450684248717876,1.0,0.0,0.15297538088208557,0.3578988219570909,0.034748312571949935,0.0,1.0,0.16055402880790184,-0.34100488796604495,0.04346903987232516,0.0,0.0,1.0,0.0,0.49999999999999994,-0.5210636597516287,0.6580171984414334,0.23095210977928063,-0.2623853162259647,-0.6067714876655274,-0.7898496785240359,-0.8539157143068283,-0.7149038592911955,-0.555955726370075,0.3825082448055212,0.6441061222250464,1.0,0.0,0.07326634152776201,0.45952174444667354,0.015957946627480776,0.0,1.0,0.17577085591826833,-0.19154186222838898,0.04492586236114643,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7004140408756074,0.39239608862623554,0.13345512698150164,-0.1517591978406886,-0.7000467941159586,-0.7900147444022207,-0.7610911175758871,0.0,0.0,0.483100359481614,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.241550179740807,0.0,0.06038754493520175,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7769958475909299,0.0,0.0,0.0,-0.7675227288923974,-0.7986944949101497,-0.8469193170839944,0.7612269507555455,0.6489409019682281,0.32561999775259937,-0.6186049731415864,1.0,0.0,-0.07693084319898717,0.4384019317503674,-0.01739297985340721,0.0,1.0,0.14275243603128987,0.23625957782064091,0.036679560060399616,0.0,0.0,1.0,0.0,0.49999999999999994,-0.6543505739468414,-0.46977611229824284,-0.14268729402373714,0.19508787264726057,-0.6533476946519268,-0.7378402216232256,-0.9644755496771413,1.3909475892936296,1.076669619644921,0.3631618965037376,-0.9585821189595463,1.0,0.0,-0.13356713987257354,0.33164828212916153,-0.030986546720586212,0.0,1.0,0.12044201911023295,0.36778952075771765,0.032777852899182655,0.0,0.0,1.0,0.0,0.49999999999999994,-0.4671276661850078,-0.6768507082797881,-0.21127546908266828,0.3024786526624048,-0.5549400090252571,-0.7598086309016583
5,-0.8165910621634668,-1.576052927304034,-0.4999637153881262,0.650614309327217,0.7878063051676247,1.0,0.0,0.09644497237037143,0.4741457367077395,0.01904821859817607,0.0,1.0,0.3084860010085504,-0.14823678327964016,0.07870440273678231,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7365999855407087,0.3272946721200177,0.14534326033725903,-0.0816429752528564,-0.7295671217239323,-0.8660352461742264,-0.67814485838856,-0.7881702008189575,-0.2339026652575518,0.5671575397624654,0.39464486280669736,1.0,0.0,0.038172821185281564,0.4946312918754351,0.00723672215158596,0.0,1.0,0.28053386658960167,-0.06730549892939613,0.07044731456074207,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7694875372553568,0.14670766418503128,0.0585750367754374,-0.0418178454074722,-0.7257512158596722,-0.8314750288299959,-0.51954093783508,0.0,0.0,0.38479414014970725,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.19239707007485363,0.0,0.04809926751871341,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7769539632275282,0.0,0.0,0.0,-0.7199733565953974,-0.7525728514465726,-0.7041668810527045,0.8381577939545326,0.3396384153974349,0.4833972849238195,-0.43909005756514474,1.0,0.0,-0.05495981087570331,0.48587170591083906,-0.011591440483864906,0.0,1.0,0.23486906345860414,0.1136949101490395,0.05922002184436266,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7499398919405977,-0.23257347754057597,-0.0849991362567405,0.08273100440190513,-0.7130703119954933,-0.8077718572797786,-0.8440335305669084,1.5245147291662031,0.5973785601651479,0.6495230947984546,-0.724393910528526,1.0,0.0,-0.13060505707392867,0.4548069009565854,-0.028193135673372702,0.0,1.0,0.29540758584501553,0.20107838831266667,0.07582291605420591,0.0,0.0,1.0,0.0,0.49999999999999994,-0.695318118011325,-0.3854131117590747,-0.14312834956252735,0.14903870380887768,-0.6835493745161465,-0.8649954540687815
6,-0.5081050611549163,-1.6724978996744055,-0.10606056280431383,0.4784659360190916,0.43312339994082943,1.0,0.0,-0.000530128506434282,0.4990226623917478,-0.002287006689838243,0.0,1.0,0.2387653452560068,0.0011079754409374066,0.05968655275388693,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7810267251140833,0.026323468323364286,0.04730082914195205,0.04894281986672957,-0.6907910739629549,-0.8025543837317852,-0.3976109917989583,-0.826343022004239,-0.036580233854203136,0.3793912901622916,0.1466841345686066,1.0,0.0,-1.722046431314357e-05,0.4998879467713286,-0.0005838698121598259,0.0,1.0,0.1896531330621533,4.538971968960409e-05,0.04741323064118668,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7786799056566668,6.086226846776707e-05,0.008476940859835101,0.009431598745684043,-0.6877043907693412,-0.79137008423129,-0.3271438677602264,0.0,0.0,0.38287468236393507,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.19143734118196748,0.0,0.04785933529549188,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7768419572568568,0.0,0.0,0.0,-0.7055975005348061,-0.7647117424564336,-0.46929781759410044,0.893117604830236,0.12009338661486255,0.4066967685886834,-0.23667385816113537,1.0,0.0,-0.01237409935320111,0.49878120943269766,-0.002093317977407516,0.0,1.0,0.20285270610903347,0.030425861007309284,0.050774189561335364,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7746702714844447,-0.0632510833906432,-0.03720389911679535,0.006289389164085815,-0.7134216092295078,-0.8117697369284324,-0.5486259447218929,1.655119786240132,0.23518160490088494,0.43680647691082636,-0.444042199656409,1.0,0.0,-0.026994224344674127,0.49513234507990345,-0.004747805243528202,0.0,1.0,0.21627701525894819,0.06179904779705218,0.05431897391115767,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7687482421001051,-0.12389226205891023,-0.07786121872777946,0.007620051769049192,-0.6919481049636348,-0.8440590960728325
7,-0.2693397158989095,-1.6719677711679712,0.11050113716610085,0.40169530836867623,0.09792533292808642,1.0,0.0,-0.027025959754122968,0.4954023573273354,-0.007162473684734792,0.0,1.0,0.1990008026931731,0.06727974957904792,0.04969506471284865,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7695477850592398,-0.12604201154259564,-0.0055739590219770485,0.08838480791600428,-0.6715612817620971,-0.8163035768980923,-0.20795785873680503,-0.8263258015399259,0.036761833430100165,0.4279196134146925,-0.00761397848233868,1.0,0.0,-0.007456768591173141,0.4996959530550926,-0.0018302735076370573,0.0,1.0,0.21382969905622157,0.01742562938788894,0.05345860759063041,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7778421132323038,-0.045828103262830856,-0.008962732554938586,0.018011130158989908,-0.7177983176580311,-0.8593024966519395,-0.13570652657825888,0.0,0.0,0.39236589819336154,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.19618294909668077,0.0,0.04904573727417019,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7765424717670734,0.0,0.0,0.0,-0.7136585826858427,-0.796639933749077,-0.26644511148506694,0.905491704183437,0.0017564575342948726,0.46750992263512203,-0.09113605113224853,1.0,0.0,0.004914507934415721,0.49984621671740903,0.0016723134800535964,0.0,1.0,0.23368306610701436,-0.010512093319249936,0.058411435509134205,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7756480491802743,0.023930005175980852,-0.012264554999458853,-0.029290163500922013,-0.7342880908429291,-0.8594235140662582,-0.3323489294629447,1.682114010584806,0.01316050507268041,0.5248452174936252,-0.22656095729473796,1.0,0.0,0.011400373281205087,0.4992604336322293,0.004086901083610262,0.0,1.0,0.26203445087566907,-0.02172140071247492,0.06545480273274296,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7739014296026047,0.037811121391922456,-0.03627653422691825,-0.07039805003383791,-0.7263909614953756,-0.9191204993535271
8,-0.07033891320573639,-1.6449418114138483,0.15946380363014406,0.47846734398917146,-0.11708150434827944,1.0,0.0,-0.031054300650183414,0.4956976132277664,-0.00718505808379915,0.0,1.0,0.23717512042286099,0.064903699364875,0.059369527693668975,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7675598196844069,-0.13488247558927718,-0.0003663193136827629,0.0946234427421012,-0.7010903048018888,-0.8924575128147657,0.005871840319416545,-0.8188690329487527,0.032954844188930826,0.5425435559228076,-0.08453053934861307,1.0,0.0,-0.0032067183565322155,0.49992784754611846,-0.0003240245754662004,0.0,1.0,0.2712326321125063,0.005910527037922211,0.0678138052287915,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7774949213581865,-0.030239254377724175,0.007494945368396019,0.018656959464104825,-0.7654206904824801,-0.9245950313952443,0.06047642251842188,0.0,0.0,0.4350242577065039,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.21751212885325194,0.0,0.054378032213312985,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7757419662971211,0.0,0.0,0.0,-0.7479161565391439,-0.8413322982888422,-0.0327620453780526,0.9005771962490213,-0.04381156803182939,0.5321847177459765,0.006790971943813422,1.0,0.0,0.011202849464730281,0.4995564319825019,0.002763099393975984,0.0,1.0,0.2658562987527949,-0.021050678629365764,0.06646565965145716,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7736624335122858,0.047984925732901834,-0.015417349005777374,-0.049054339811169564,-0.7507332566140349,-0.8821742473548958,-0.07031447858727566,1.670713637303601,-0.10011997357468858,0.639024900886688,-0.05624106451959931,1.0,0.0,0.036401590342346614,0.49672789093392333,0.009472316805725054,0.0,1.0,0.3174214912717039,-0.056964275244731584,0.07931272148062149,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7666931663325521,0.10487369318777708,-0.030588368883952437,-0.11933118224150105,-0.743382454070844,-0.954215962478806
9,0.1668362072171246,-1.613887510763665,0.10092305145600435,0.641963105870527,-0.05841690753267611,1.0,0.0,-0.027671372629757673,0.49812071430606897,-0.00652867078949194,0.0,1.0,0.31977512085436943,0.043104303622299625,0.07997745679725499,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7679732165424413,-0.09215786595030252,0.0576123517788771,0.12408135580458228,-0.7249523288387948,-0.9448069081564965,0.2771044724319229,-0.8156623145922205,-0.009310425485375702,0.6385233668060414,-0.0160955914461776,1.0,0.0,0.004257000875662223,0.49995420042278993,0.0011712967797359096,0.0,1.0,0.3192324393027823,-0.006666946108732358,0.07980668234763555,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7754501783066456,0.004061171635558931,0.05703596483963186,0.04733427352199017,-0.7906404192816535,-0.9125750155264628,0.27798855137167383,0.0,0.0,0.521333154544432,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.260666577272216,0.0,0.065166644318054,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7736041891261793,0.0,0.0,0.0,-0.7876454002294881,-0.8587062980634722,0.23309425337474227,0.8893743467842911,-0.04041608205992268,0.5714313392700578,-0.011585134123719084,1.0,0.0,0.012371135429044616,0.4995303846773114,0.003161678554125351,0.0,1.0,0.2854473167222432,-0.021649382137226517,0.07135884332091064,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7712075617020486,0.04188365314617021,-0.046612507363842134,-0.08027534652314512,-0.7453676031430432,-0.8541312507988841,0.24710701268442825,1.6343120469612542,-0.12824050583448823,0.6528169780516165,-0.057459659080159986,1.0,0.0,0.04638841702761522,0.4949075125588006,0.011983860465814108,0.0,1.0,0.3230840267636787,-0.07105883974719085,0.08071547621952291,0.0,0.0,1.0,0.0,0.49999999999999994,-0.7612714579192678,0.12092488053629376,-0.06471130353746392,-0.17189553458561455,-0.7244266653931393,-0.911108975792786
